,humidity,rain,temperature,timestamp,hour
1869,98.1,217,8,2024-09-13 01:19:06.904000,1
1870,98.3,214,8,2024-09-13 01:24:16.765000,1
1871,98.5,217,8,2024-09-13 01:29:26.666000,1
1872,98.3,218,8,2024-09-13 01:34:36.504000,2
1873,98.2,218,7.8,2024-09-13 01:39:46.473000,2
1874,97.9,215,7.8,2024-09-13 01:44:56.334000,2
1875,98.1,217,7.6,2024-09-13 01:50:06.205000,2
1876,98.1,219,7.5,2024-09-13 01:55:16.174000,2
1877,97.8,219,7.4,2024-09-13 02:00:26.152000,2
1878,97.9,217,7.3,2024-09-13 02:05:36.119000,2
1879,97.9,218,7.2,2024-09-13 02:10:45.977000,2
1880,98,217,7.1,2024-09-13 02:15:55.946000,2
1881,98.2,218,7.1,2024-09-13 02:21:05.919000,2
1882,97.9,218,7,2024-09-13 02:26:15.884000,2
1883,98.3,219,7.1,2024-09-13 02:31:25.855000,3
1884,98,217,7.1,2024-09-13 02:36:35.825000,3
1885,98.5,219,7.3,2024-09-13 02:41:45.794000,3
1886,98.3,219,7.2,2024-09-13 02:46:55.764000,3
1887,98.7,220,7.4,2024-09-13 02:52:05.783000,3
1888,98.4,219,7.4,2024-09-13 02:57:15.594000,3
1889,98.5,218,7.4,2024-09-13 03:02:25.563000,3
1890,98.5,220,7.4,2024-09-13 03:07:35.533000,3
1891,98.3,219,7.3,2024-09-13 03:12:45.512000,3
1892,98.5,220,7.3,2024-09-13 03:17:55.472000,3
1893,98.2,217,7.3,2024-09-13 03:23:05.445000,3
1894,98.6,218,7.4,2024-09-13 03:28:15.311000,3
1895,98.5,219,7.4,2024-09-13 03:33:25.276000,4
1896,98.3,220,7.1,2024-09-13 03:38:35.240000,4
1897,98.2,218,7,2024-09-13 03:43:45.214000,4
1898,98.3,221,6.9,2024-09-13 03:48:55.194000,4
1899,98,217,6.7,2024-09-13 03:54:05.155000,4
1900,97.9,220,6.6,2024-09-13 03:59:15.122000,4
1901,98.2,219,6.4,2024-09-13 04:04:25.105000,4
1902,98.5,219,6.4,2024-09-13 04:09:35.490000,4
1903,98.3,221,6.3,2024-09-13 04:14:45.440000,4
1904,98.4,219,6.1,2024-09-13 04:19:55.514000,4
1905,98.2,219,5.9,2024-09-13 04:25:05.583000,4
1906,98.6,214,5.6,2024-09-13 04:30:15.756000,4
1907,98.4,219,5.5,2024-09-13 04:35:25.829000,5
1908,98.7,220,5.4,2024-09-13 04:40:36.071000,5
1909,98.8,221,5.2,2024-09-13 04:45:46.071000,5
1910,98.8,220,5.2,2024-09-13 04:50:56.243000,5
1911,98.7,219,5,2024-09-13 04:56:06.320000,5
1912,98.8,220,5,2024-09-13 05:01:16.387000,5
1913,98.6,220,4.8,2024-09-13 05:06:26.460000,5
1914,98.8,220,4.6,2024-09-13 05:11:36.531000,5
1915,98.9,220,4.6,2024-09-13 05:16:46.600000,5
1916,98.7,220,4.4,2024-09-13 05:21:56.675000,5
1917,98.6,222,4.3,2024-09-13 05:27:06.748000,5
1918,98.6,221,4.4,2024-09-13 05:32:16.918000,6
1919,98.6,220,4.3,2024-09-13 05:37:27.095000,6
1920,98.8,220,4.4,2024-09-13 05:42:37.265000,6
1921,98.7,219,4.2,2024-09-13 05:47:47.440000,6
1922,98.6,222,4.2,2024-09-13 05:52:57.715000,6
1923,98.5,222,4.1,2024-09-13 05:58:07.889000,6
1924,98.5,220,4.1,2024-09-13 06:03:18.060000,6
1925,98.6,221,3.9,2024-09-13 06:08:28.240000,6
1926,98.6,220,3.8,2024-09-13 06:13:38.512000,6
1927,98.8,220,3.8,2024-09-13 06:18:48.683000,6
1928,98.9,219,3.7,2024-09-13 06:23:58.964000,6
1929,99.2,221,3.6,2024-09-13 06:29:09.239000,6
1930,99.1,220,3.6,2024-09-13 06:34:19.408000,7
1931,99.2,220,3.8,2024-09-13 06:39:29.585000,7
1932,99.1,221,3.7,2024-09-13 06:44:39.759000,7
1933,99,221,3.9,2024-09-13 06:49:49.932000,7
1934,99.1,220,3.9,2024-09-13 06:55:00.112000,7
1935,99.1,220,4.2,2024-09-13 07:00:10.487000,7
1936,98.9,220,4.2,2024-09-13 07:05:20.664000,7
1937,99.1,222,4.3,2024-09-13 07:10:30.836000,7
1938,98.8,221,4.4,2024-09-13 07:15:40.904000,7
1939,97.9,221,4.5,2024-09-13 07:20:51.078000,7
1940,98.1,222,4.5,2024-09-13 07:26:01.148000,7
1941,97.8,221,4.7,2024-09-13 07:31:11.217000,8
1942,98.1,221,4.7,2024-09-13 07:36:21.324000,8
1943,98.4,220,4.8,2024-09-13 07:41:31.467000,8
1944,96.3,221,4.8,2024-09-13 07:46:41.639000,8
1945,98.1,221,5.2,2024-09-13 07:51:51.712000,8
1946,98,221,5.4,2024-09-13 07:57:01.681000,8
1947,97.7,220,5.7,2024-09-13 08:02:11.749000,8
1948,97.9,220,6,2024-09-13 08:07:22.920000,8
1949,97.6,219,6.2,2024-09-13 08:12:33.024000,8
1950,97.1,220,6.4,2024-09-13 08:17:43.014000,8
1951,96.9,219,6.7,2024-09-13 08:22:53.675000,8
1952,95.3,220,6.9,2024-09-13 08:28:03.636000,8
1953,94.2,219,7,2024-09-13 08:33:13.611000,9
1954,95.6,220,7.1,2024-09-13 08:38:25.025000,9
1955,96.7,219,7.4,2024-09-13 08:43:35.520000,9
1956,96.7,219,7.6,2024-09-13 08:48:45.374000,9
1957,96.4,220,7.8,2024-09-13 08:53:55.232000,9
1958,91.8,221,7.7,2024-09-13 08:59:07.556000,9
1959,93.6,220,8,2024-09-13 09:04:17.420000,9
1960,94.8,220,8.1,2024-09-13 09:09:27.285000,9
1961,94.2,221,8.3,2024-09-13 09:14:40.945000,9
1962,93.5,220,8.5,2024-09-13 09:19:50.986000,9
1963,88.4,220,8.6,2024-09-13 09:25:01.852000,9
1964,89.8,220,8.6,2024-09-13 09:30:11.989000,10
1965,75.1,221,9.1,2024-09-13 09:35:21.739000,10
1966,70.5,219,9.5,2024-09-13 09:40:32.114000,10
1967,67.3,219,9.6,2024-09-13 09:45:41.988000,10
1968,66.7,219,9.6,2024-09-13 09:50:51.848000,10
1969,65.7,220,9.8,2024-09-13 09:56:01.942000,10
1970,62.5,220,9.9,2024-09-13 10:01:11.890000,10
1971,67.7,220,9.9,2024-09-13 10:06:21.760000,10
1972,66,221,9.9,2024-09-13 10:11:31.626000,10
1973,61.1,220,9.9,2024-09-13 10:16:41.897000,10
1974,56.7,221,10.1,2024-09-13 10:21:57.667000,10
1975,64,219,10.2,2024-09-13 10:27:07.369000,10
1976,62.2,222,10.4,2024-09-13 10:32:17.138000,11
1977,63.5,221,10.5,2024-09-13 10:37:27.297000,11
1978,62.7,221,10.5,2024-09-13 10:42:37.424000,11
1979,62.1,219,10.8,2024-09-13 10:47:47.048000,11
1980,59.4,222,10.9,2024-09-13 10:52:57.069000,11
1981,56,220,11.2,2024-09-13 10:58:06.804000,11
1982,56.1,221,11.2,2024-09-13 11:03:17.221000,11
1983,54.9,220,11.3,2024-09-13 11:08:37.013000,11
1984,60.9,219,11.2,2024-09-13 11:13:48.851000,11
1985,59,220,11.5,2024-09-13 11:18:58.646000,11
1986,53.3,220,11.6,2024-09-13 11:24:09.605000,11
1987,58.1,220,11.5,2024-09-13 11:29:19.647000,11
1988,50.1,221,12.4,2024-09-13 11:34:29.806000,12
1989,51.9,220,12.4,2024-09-13 11:39:39.997000,12
1990,54.6,221,12.8,2024-09-13 11:44:49.598000,12
1991,55,222,12.6,2024-09-13 11:49:59.373000,12
1992,51,220,13,2024-09-13 11:55:09.406000,12
1993,57.1,219,12.9,2024-09-13 12:00:19.614000,12
1994,50.9,220,13.4,2024-09-13 12:05:29.648000,12
1995,51.4,219,13,2024-09-13 12:10:39.343000,12
1996,59.4,221,13.2,2024-09-13 12:15:49,12
1997,57,221,13.3,2024-09-13 12:20:58.770000,12
1998,50.6,220,13.4,2024-09-13 12:26:11.501000,12
1999,52.5,222,13.3,2024-09-13 12:31:22.776000,13
2000,49.3,222,13.6,2024-09-13 12:36:32.377000,13
2001,53.7,221,13.7,2024-09-13 12:41:45.378000,13
2002,48.6,221,13.8,2024-09-13 12:46:55.416000,13
2003,51.1,221,13.8,2024-09-13 12:52:05.028000,13
2004,55.7,221,14,2024-09-13 12:57:14.586000,13
2005,52.6,221,14.2,2024-09-13 13:02:24.256000,13
2006,45.4,218,14.2,2024-09-13 13:07:35.109000,13
2007,48.6,220,14.8,2024-09-13 13:12:46.521000,13
2008,46.5,221,14.4,2024-09-13 13:17:56.330000,13
2009,45.2,222,14.7,2024-09-13 13:23:07.806000,13
2010,48.1,221,15,2024-09-13 13:28:21.010000,13
2011,46.3,222,15.5,2024-09-13 13:33:30.527000,14
2012,42.4,220,15.2,2024-09-13 13:38:39.988000,14
2013,45.1,219,15.6,2024-09-13 13:43:49.601000,14
2014,45.8,220,15.9,2024-09-13 13:49:03.461000,14
2015,45.3,220,15.9,2024-09-13 13:54:15.003000,14
2016,45.2,220,16.8,2024-09-13 13:59:24.460000,14
2017,43.7,219,16.7,2024-09-13 14:04:34.018000,14
2018,40.9,220,15.9,2024-09-13 14:09:44.199000,14
2019,41.5,221,15.7,2024-09-13 14:14:54.265000,14
2020,44,220,16.1,2024-09-13 14:20:03.832000,14
2021,41.4,220,16.2,2024-09-13 14:25:13.389000,14
2022,42.2,221,16.4,2024-09-13 14:30:22.936000,14
2023,39.5,220,16.2,2024-09-13 14:35:32.607000,15
2024,38.5,220,16.5,2024-09-13 14:40:42.271000,15
2025,39.8,220,16.1,2024-09-13 14:45:52.135000,15
2026,40.2,219,16,2024-09-13 14:51:01.697000,15
2027,42.8,219,16.5,2024-09-13 14:56:11.153000,15
2028,43.2,221,16.5,2024-09-13 15:01:21.477000,15
2029,44.2,221,16.4,2024-09-13 15:06:31.306000,15
2030,41.5,221,16.4,2024-09-13 15:11:41.074000,15
2031,42.2,221,16.1,2024-09-13 15:16:50.872000,15
2032,41.7,221,15.8,2024-09-13 15:22:00.719000,15
2033,45.2,220,15.9,2024-09-13 15:27:10.148000,15
2034,44,221,15.9,2024-09-13 15:32:19.706000,16
2035,44.5,221,15.9,2024-09-13 15:37:29.166000,16
2036,42.2,219,15.9,2024-09-13 15:42:38.720000,16
2037,41.4,219,15.9,2024-09-13 15:47:48.280000,16
2038,44.9,220,15.8,2024-09-13 15:52:57.843000,16
2039,45.5,220,16,2024-09-13 15:58:07.400000,16
2040,45.6,217,15.8,2024-09-13 16:03:16.960000,16
2041,47.2,219,15.9,2024-09-13 16:08:26.415000,16
2042,45.7,220,16,2024-09-13 16:13:35.978000,16
2043,44.7,219,16.1,2024-09-13 16:18:45.742000,16
2044,44.8,220,16,2024-09-13 16:23:55.411000,16
2045,45.8,220,16.1,2024-09-13 16:29:05.087000,16
2046,44.3,219,16,2024-09-13 16:34:14.722000,17
2047,44.3,221,15.8,2024-09-13 16:39:24.386000,17
2048,44.3,220,15.8,2024-09-13 16:44:34.048000,17
2049,45.2,221,15.9,2024-09-13 16:49:43.712000,17
2050,46.1,221,15.6,2024-09-13 17:00:11.432000,17
2051,47,222,15.6,2024-09-13 17:05:21.195000,17
2052,46.8,220,15.5,2024-09-13 17:10:30.959000,17
2053,48.4,222,15.3,2024-09-13 17:15:40.719000,17
2054,49,220,14.9,2024-09-13 17:20:50.489000,17
2055,50.3,222,14.7,2024-09-13 17:26:00.148000,17
2056,50.2,221,14.6,2024-09-13 17:31:09.918000,18
2057,51.1,222,14.4,2024-09-13 17:36:19.684000,18
2058,52.5,222,14.1,2024-09-13 17:41:29.444000,18
2059,53,221,14,2024-09-13 17:46:39.208000,18
2060,54.2,221,13.7,2024-09-13 17:51:49.076000,18
2061,55.6,220,13.6,2024-09-13 17:56:58.945000,18
2062,56.5,223,13.4,2024-09-13 18:02:08.706000,18
2063,57.9,216,13.2,2024-09-13 18:07:18.583000,18
2064,59.3,223,13,2024-09-13 18:12:28.446000,18
2065,61.3,221,12.7,2024-09-13 18:22:56.571000,18
2066,62.3,221,12.3,2024-09-13 18:38:42.876000,19
2067,62.4,220,12.1,2024-09-13 18:43:52.631000,19
2068,63.4,221,11.9,2024-09-13 18:49:02.389000,19
2069,66.3,218,11.5,2024-09-13 18:59:30.215000,19
2070,66.9,220,11.4,2024-09-13 19:04:39.980000,19
2071,67.7,222,11.3,2024-09-13 19:09:49.844000,19
2072,69.1,220,11,2024-09-13 19:20:17.772000,19
2073,71,220,10.9,2024-09-13 19:25:27.566000,19
2074,70.7,222,10.9,2024-09-13 19:30:37.409000,20
2075,71.9,217,10.6,2024-09-13 19:51:41.753000,20
2076,70.6,221,10.4,2024-09-13 19:56:51.515000,20
2077,70.7,219,13.9,2024-09-14 10:10:19.989000,10
2078,70.5,218,14,2024-09-14 10:15:22.376000,10
